ID,City,Fin Province/State,Country/Region,Continent,Lat,Long,Notes,Date,Confirmed,Deaths,Recovered,Fatality Rate,Recovery Rate
Afghanistan43862,,,Afghanistan,Asia,33,65,,01/02/2020,0,0,0,0.00,0.00
Afghanistan43891,,,Afghanistan,Asia,33,65,,01/03/2020,1,0,0,0.00,0.00
Afghanistan43863,,,Afghanistan,Asia,33,65,,02/02/2020,0,0,0,0.00,0.00
Afghanistan43892,,,Afghanistan,Asia,33,65,,02/03/2020,1,0,0,0.00,0.00
Afghanistan43864,,,Afghanistan,Asia,33,65,,03/02/2020,0,0,0,0.00,0.00
Afghanistan43893,,,Afghanistan,Asia,33,65,,03/03/2020,1,0,0,0.00,0.00
Afghanistan43865,,,Afghanistan,Asia,33,65,,04/02/2020,0,0,0,0.00,0.00
Afghanistan43894,,,Afghanistan,Asia,33,65,,04/03/2020,1,0,0,0.00,0.00
Afghanistan43866,,,Afghanistan,Asia,33,65,,05/02/2020,0,0,0,0.00,0.00
Afghanistan43895,,,Afghanistan,Asia,33,65,,05/03/2020,1,0,0,0.00,0.00
Afghanistan43867,,,Afghanistan,Asia,33,65,,06/02/2020,0,0,0,0.00,0.00
Afghanistan43896,,,Afghanistan,Asia,33,65,,06/03/2020,1,0,0,0.00,0.00
Afghanistan43868,,,Afghanistan,Asia,33,65,,07/02/2020,0,0,0,0.00,0.00
Afghanistan43897,,,Afghanistan,Asia,33,65,,07/03/2020,1,0,0,0.00,0.00
Afghanistan43869,,,Afghanistan,Asia,33,65,,08/02/2020,0,0,0,0.00,0.00
Afghanistan43898,,,Afghanistan,Asia,33,65,,08/03/2020,4,0,0,0.00,0.00
Afghanistan43870,,,Afghanistan,Asia,33,65,,09/02/2020,0,0,0,0.00,0.00
Afghanistan43899,,,Afghanistan,Asia,33,65,,09/03/2020,4,0,0,0.00,0.00
Afghanistan43871,,,Afghanistan,Asia,33,65,,10/02/2020,0,0,0,0.00,0.00
Afghanistan43900,,,Afghanistan,Asia,33,65,,10/03/2020,5,0,0,0.00,0.00
Afghanistan43872,,,Afghanistan,Asia,33,65,,11/02/2020,0,0,0,0.00,0.00
Afghanistan43873,,,Afghanistan,Asia,33,65,,12/02/2020,0,0,0,0.00,0.00
Afghanistan43874,,,Afghanistan,Asia,33,65,,13/02/2020,0,0,0,0.00,0.00
Afghanistan43875,,,Afghanistan,Asia,33,65,,14/02/2020,0,0,0,0.00,0.00
Afghanistan43876,,,Afghanistan,Asia,33,65,,15/02/2020,0,0,0,0.00,0.00
Afghanistan43877,,,Afghanistan,Asia,33,65,,16/02/2020,0,0,0,0.00,0.00
Afghanistan43878,,,Afghanistan,Asia,33,65,,17/02/2020,0,0,0,0.00,0.00
Afghanistan43879,,,Afghanistan,Asia,33,65,,18/02/2020,0,0,0,0.00,0.00
Afghanistan43880,,,Afghanistan,Asia,33,65,,19/02/2020,0,0,0,0.00,0.00
Afghanistan43881,,,Afghanistan,Asia,33,65,,20/02/2020,0,0,0,0.00,0.00
Afghanistan43882,,,Afghanistan,Asia,33,65,,21/02/2020,0,0,0,0.00,0.00
Afghanistan43852,,,Afghanistan,Asia,33,65,,22/01/2020,0,0,0,0.00,0.00
Afghanistan43883,,,Afghanistan,Asia,33,65,,22/02/2020,0,0,0,0.00,0.00
Afghanistan43853,,,Afghanistan,Asia,33,65,,23/01/2020,0,0,0,0.00,0.00
Afghanistan43884,,,Afghanistan,Asia,33,65,,23/02/2020,0,0,0,0.00,0.00
Afghanistan43854,,,Afghanistan,Asia,33,65,,24/01/2020,0,0,0,0.00,0.00
Afghanistan43885,,,Afghanistan,Asia,33,65,,24/02/2020,1,0,0,0.00,0.00
Afghanistan43855,,,Afghanistan,Asia,33,65,,25/01/2020,0,0,0,0.00,0.00
Afghanistan43886,,,Afghanistan,Asia,33,65,,25/02/2020,1,0,0,0.00,0.00
Afghanistan43856,,,Afghanistan,Asia,33,65,,26/01/2020,0,0,0,0.00,0.00
Afghanistan43887,,,Afghanistan,Asia,33,65,,26/02/2020,1,0,0,0.00,0.00
Afghanistan43857,,,Afghanistan,Asia,33,65,,27/01/2020,0,0,0,0.00,0.00
Afghanistan43888,,,Afghanistan,Asia,33,65,,27/02/2020,1,0,0,0.00,0.00
Afghanistan43858,,,Afghanistan,Asia,33,65,,28/01/2020,0,0,0,0.00,0.00
Afghanistan43889,,,Afghanistan,Asia,33,65,,28/02/2020,1,0,0,0.00,0.00
Afghanistan43859,,,Afghanistan,Asia,33,65,,29/01/2020,0,0,0,0.00,0.00
Afghanistan43890,,,Afghanistan,Asia,33,65,,29/02/2020,1,0,0,0.00,0.00
Afghanistan43860,,,Afghanistan,Asia,33,65,,30/01/2020,0,0,0,0.00,0.00
Afghanistan43861,,,Afghanistan,Asia,33,65,,31/01/2020,0,0,0,0.00,0.00
Albania43862,,,Albania,Europe,41.1533,20.1683,,01/02/2020,0,0,0,0.00,0.00
Albania43891,,,Albania,Europe,41.1533,20.1683,,01/03/2020,0,0,0,0.00,0.00
Albania43863,,,Albania,Europe,41.1533,20.1683,,02/02/2020,0,0,0,0.00,0.00
Albania43892,,,Albania,Europe,41.1533,20.1683,,02/03/2020,0,0,0,0.00,0.00
Albania43864,,,Albania,Europe,41.1533,20.1683,,03/02/2020,0,0,0,0.00,0.00
Albania43893,,,Albania,Europe,41.1533,20.1683,,03/03/2020,0,0,0,0.00,0.00
Albania43865,,,Albania,Europe,41.1533,20.1683,,04/02/2020,0,0,0,0.00,0.00
Albania43894,,,Albania,Europe,41.1533,20.1683,,04/03/2020,0,0,0,0.00,0.00
Albania43866,,,Albania,Europe,41.1533,20.1683,,05/02/2020,0,0,0,0.00,0.00
Albania43895,,,Albania,Europe,41.1533,20.1683,,05/03/2020,0,0,0,0.00,0.00
Albania43867,,,Albania,Europe,41.1533,20.1683,,06/02/2020,0,0,0,0.00,0.00
Albania43896,,,Albania,Europe,41.1533,20.1683,,06/03/2020,0,0,0,0.00,0.00
Albania43868,,,Albania,Europe,41.1533,20.1683,,07/02/2020,0,0,0,0.00,0.00
Albania43897,,,Albania,Europe,41.1533,20.1683,,07/03/2020,0,0,0,0.00,0.00
Albania43869,,,Albania,Europe,41.1533,20.1683,,08/02/2020,0,0,0,0.00,0.00
Albania43898,,,Albania,Europe,41.1533,20.1683,,08/03/2020,0,0,0,0.00,0.00
Albania43870,,,Albania,Europe,41.1533,20.1683,,09/02/2020,0,0,0,0.00,0.00
Albania43899,,,Albania,Europe,41.1533,20.1683,,09/03/2020,2,0,0,0.00,0.00
Albania43871,,,Albania,Europe,41.1533,20.1683,,10/02/2020,0,0,0,0.00,0.00
Albania43900,,,Albania,Europe,41.1533,20.1683,,10/03/2020,10,0,0,0.00,0.00
Albania43872,,,Albania,Europe,41.1533,20.1683,,11/02/2020,0,0,0,0.00,0.00
Albania43873,,,Albania,Europe,41.1533,20.1683,,12/02/2020,0,0,0,0.00,0.00
Albania43874,,,Albania,Europe,41.1533,20.1683,,13/02/2020,0,0,0,0.00,0.00
Albania43875,,,Albania,Europe,41.1533,20.1683,,14/02/2020,0,0,0,0.00,0.00
Albania43876,,,Albania,Europe,41.1533,20.1683,,15/02/2020,0,0,0,0.00,0.00
Albania43877,,,Albania,Europe,41.1533,20.1683,,16/02/2020,0,0,0,0.00,0.00
Albania43878,,,Albania,Europe,41.1533,20.1683,,17/02/2020,0,0,0,0.00,0.00
Albania43879,,,Albania,Europe,41.1533,20.1683,,18/02/2020,0,0,0,0.00,0.00
Albania43880,,,Albania,Europe,41.1533,20.1683,,19/02/2020,0,0,0,0.00,0.00
Albania43881,,,Albania,Europe,41.1533,20.1683,,20/02/2020,0,0,0,0.00,0.00
Albania43882,,,Albania,Europe,41.1533,20.1683,,21/02/2020,0,0,0,0.00,0.00
Albania43852,,,Albania,Europe,41.1533,20.1683,,22/01/2020,0,0,0,0.00,0.00
Albania43883,,,Albania,Europe,41.1533,20.1683,,22/02/2020,0,0,0,0.00,0.00
Albania43853,,,Albania,Europe,41.1533,20.1683,,23/01/2020,0,0,0,0.00,0.00
Albania43884,,,Albania,Europe,41.1533,20.1683,,23/02/2020,0,0,0,0.00,0.00
Albania43854,,,Albania,Europe,41.1533,20.1683,,24/01/2020,0,0,0,0.00,0.00
Albania43885,,,Albania,Europe,41.1533,20.1683,,24/02/2020,0,0,0,0.00,0.00
Albania43855,,,Albania,Europe,41.1533,20.1683,,25/01/2020,0,0,0,0.00,0.00
Albania43886,,,Albania,Europe,41.1533,20.1683,,25/02/2020,0,0,0,0.00,0.00
Albania43856,,,Albania,Europe,41.1533,20.1683,,26/01/2020,0,0,0,0.00,0.00
Albania43887,,,Albania,Europe,41.1533,20.1683,,26/02/2020,0,0,0,0.00,0.00
Albania43857,,,Albania,Europe,41.1533,20.1683,,27/01/2020,0,0,0,0.00,0.00
Albania43888,,,Albania,Europe,41.1533,20.1683,,27/02/2020,0,0,0,0.00,0.00
Albania43858,,,Albania,Europe,41.1533,20.1683,,28/01/2020,0,0,0,0.00,0.00
Albania43889,,,Albania,Europe,41.1533,20.1683,,28/02/2020,0,0,0,0.00,0.00
Albania43859,,,Albania,Europe,41.1533,20.1683,,29/01/2020,0,0,0,0.00,0.00
Albania43890,,,Albania,Europe,41.1533,20.1683,,29/02/2020,0,0,0,0.00,0.00
Albania43860,,,Albania,Europe,41.1533,20.1683,,30/01/2020,0,0,0,0.00,0.00
Albania43861,,,Albania,Europe,41.1533,20.1683,,31/01/2020,0,0,0,0.00,0.00
Algeria43862,,,Algeria,Africa,28.0339,1.6596,,01/02/2020,0,0,0,0.00,0.00
Algeria43891,,,Algeria,Africa,28.0339,1.6596,,01/03/2020,1,0,0,0.00,0.00
Algeria43863,,,Algeria,Africa,28.0339,1.6596,,02/02/2020,0,0,0,0.00,0.00
Algeria43892,,,Algeria,Africa,28.0339,1.6596,,02/03/2020,3,0,0,0.00,0.00
Algeria43864,,,Algeria,Africa,28.0339,1.6596,,03/02/2020,0,0,0,0.00,0.00
Algeria43893,,,Algeria,Africa,28.0339,1.6596,,03/03/2020,5,0,0,0.00,0.00
Algeria43865,,,Algeria,Africa,28.0339,1.6596,,04/02/2020,0,0,0,0.00,0.00
Algeria43894,,,Algeria,Africa,28.0339,1.6596,,04/03/2020,12,0,0,0.00,0.00
Algeria43866,,,Algeria,Africa,28.0339,1.6596,,05/02/2020,0,0,0,0.00,0.00
Algeria43895,,,Algeria,Africa,28.0339,1.6596,,05/03/2020,12,0,0,0.00,0.00
Algeria43867,,,Algeria,Africa,28.0339,1.6596,,06/02/2020,0,0,0,0.00,0.00
Algeria43896,,,Algeria,Africa,28.0339,1.6596,,06/03/2020,17,0,0,0.00,0.00
Algeria43868,,,Algeria,Africa,28.0339,1.6596,,07/02/2020,0,0,0,0.00,0.00
Algeria43897,,,Algeria,Africa,28.0339,1.6596,,07/03/2020,17,0,0,0.00,0.00
Algeria43869,,,Algeria,Africa,28.0339,1.6596,,08/02/2020,0,0,0,0.00,0.00
Algeria43898,,,Algeria,Africa,28.0339,1.6596,,08/03/2020,19,0,0,0.00,0.00
Algeria43870,,,Algeria,Africa,28.0339,1.6596,,09/02/2020,0,0,0,0.00,0.00
Algeria43899,,,Algeria,Africa,28.0339,1.6596,,09/03/2020,20,0,0,0.00,0.00
Algeria43871,,,Algeria,Africa,28.0339,1.6596,,10/02/2020,0,0,0,0.00,0.00
Algeria43900,,,Algeria,Africa,28.0339,1.6596,,10/03/2020,20,0,0,0.00,0.00
Algeria43872,,,Algeria,Africa,28.0339,1.6596,,11/02/2020,0,0,0,0.00,0.00
Algeria43873,,,Algeria,Africa,28.0339,1.6596,,12/02/2020,0,0,0,0.00,0.00
Algeria43874,,,Algeria,Africa,28.0339,1.6596,,13/02/2020,0,0,0,0.00,0.00
Algeria43875,,,Algeria,Africa,28.0339,1.6596,,14/02/2020,0,0,0,0.00,0.00
Algeria43876,,,Algeria,Africa,28.0339,1.6596,,15/02/2020,0,0,0,0.00,0.00
Algeria43877,,,Algeria,Africa,28.0339,1.6596,,16/02/2020,0,0,0,0.00,0.00
Algeria43878,,,Algeria,Africa,28.0339,1.6596,,17/02/2020,0,0,0,0.00,0.00
Algeria43879,,,Algeria,Africa,28.0339,1.6596,,18/02/2020,0,0,0,0.00,0.00
Algeria43880,,,Algeria,Africa,28.0339,1.6596,,19/02/2020,0,0,0,0.00,0.00
Algeria43881,,,Algeria,Africa,28.0339,1.6596,,20/02/2020,0,0,0,0.00,0.00
Algeria43882,,,Algeria,Africa,28.0339,1.6596,,21/02/2020,0,0,0,0.00,0.00
Algeria43852,,,Algeria,Africa,28.0339,1.6596,,22/01/2020,0,0,0,0.00,0.00
Algeria43883,,,Algeria,Africa,28.0339,1.6596,,22/02/2020,0,0,0,0.00,0.00
Algeria43853,,,Algeria,Africa,28.0339,1.6596,,23/01/2020,0,0,0,0.00,0.00
Algeria43884,,,Algeria,Africa,28.0339,1.6596,,23/02/2020,0,0,0,0.00,0.00
Algeria43854,,,Algeria,Africa,28.0339,1.6596,,24/01/2020,0,0,0,0.00,0.00
Algeria43885,,,Algeria,Africa,28.0339,1.6596,,24/02/2020,0,0,0,0.00,0.00
Algeria43855,,,Algeria,Africa,28.0339,1.6596,,25/01/2020,0,0,0,0.00,0.00
Algeria43886,,,Algeria,Africa,28.0339,1.6596,,25/02/2020,1,0,0,0.00,0.00
Algeria43856,,,Algeria,Africa,28.0339,1.6596,,26/01/2020,0,0,0,0.00,0.00
Algeria43887,,,Algeria,Africa,28.0339,1.6596,,26/02/2020,1,0,0,0.00,0.00
Algeria43857,,,Algeria,Africa,28.0339,1.6596,,27/01/2020,0,0,0,0.00,0.00
Algeria43888,,,Algeria,Africa,28.0339,1.6596,,27/02/2020,1,0,0,0.00,0.00
Algeria43858,,,Algeria,Africa,28.0339,1.6596,,28/01/2020,0,0,0,0.00,0.00
Algeria43889,,,Algeria,Africa,28.0339,1.6596,,28/02/2020,1,0,0,0.00,0.00
Algeria43859,,,Algeria,Africa,28.0339,1.6596,,29/01/2020,0,0,0,0.00,0.00
Algeria43890,,,Algeria,Africa,28.0339,1.6596,,29/02/2020,1,0,0,0.00,0.00
Algeria43860,,,Algeria,Africa,28.0339,1.6596,,30/01/2020,0,0,0,0.00,0.00
Algeria43861,,,Algeria,Africa,28.0339,1.6596,,31/01/2020,0,0,0,0.00,0.00
Andorra43862,,,Andorra,Europe,42.5063,1.5218,,01/02/2020,0,0,0,0.00,0.00
Andorra43891,,,Andorra,Europe,42.5063,1.5218,,01/03/2020,0,0,0,0.00,0.00
Andorra43863,,,Andorra,Europe,42.5063,1.5218,,02/02/2020,0,0,0,0.00,0.00
Andorra43892,,,Andorra,Europe,42.5063,1.5218,,02/03/2020,1,0,0,0.00,0.00
Andorra43864,,,Andorra,Europe,42.5063,1.5218,,03/02/2020,0,0,0,0.00,0.00
Andorra43893,,,Andorra,Europe,42.5063,1.5218,,03/03/2020,1,0,0,0.00,0.00
Andorra43865,,,Andorra,Europe,42.5063,1.5218,,04/02/2020,0,0,0,0.00,0.00
Andorra43894,,,Andorra,Europe,42.5063,1.5218,,04/03/2020,1,0,0,0.00,0.00
Andorra43866,,,Andorra,Europe,42.5063,1.5218,,05/02/2020,0,0,0,0.00,0.00
Andorra43895,,,Andorra,Europe,42.5063,1.5218,,05/03/2020,1,0,0,0.00,0.00
Andorra43867,,,Andorra,Europe,42.5063,1.5218,,06/02/2020,0,0,0,0.00,0.00
Andorra43896,,,Andorra,Europe,42.5063,1.5218,,06/03/2020,1,0,0,0.00,0.00
Andorra43868,,,Andorra,Europe,42.5063,1.5218,,07/02/2020,0,0,0,0.00,0.00
Andorra43897,,,Andorra,Europe,42.5063,1.5218,,07/03/2020,1,0,0,0.00,0.00
Andorra43869,,,Andorra,Europe,42.5063,1.5218,,08/02/2020,0,0,0,0.00,0.00
Andorra43898,,,Andorra,Europe,42.5063,1.5218,,08/03/2020,1,0,0,0.00,0.00
Andorra43870,,,Andorra,Europe,42.5063,1.5218,,09/02/2020,0,0,0,0.00,0.00
Andorra43899,,,Andorra,Europe,42.5063,1.5218,,09/03/2020,1,0,0,0.00,0.00
Andorra43871,,,Andorra,Europe,42.5063,1.5218,,10/02/2020,0,0,0,0.00,0.00
Andorra43900,,,Andorra,Europe,42.5063,1.5218,,10/03/2020,1,0,0,0.00,0.00
Andorra43872,,,Andorra,Europe,42.5063,1.5218,,11/02/2020,0,0,0,0.00,0.00
Andorra43873,,,Andorra,Europe,42.5063,1.5218,,12/02/2020,0,0,0,0.00,0.00
Andorra43874,,,Andorra,Europe,42.5063,1.5218,,13/02/2020,0,0,0,0.00,0.00
Andorra43875,,,Andorra,Europe,42.5063,1.5218,,14/02/2020,0,0,0,0.00,0.00
Andorra43876,,,Andorra,Europe,42.5063,1.5218,,15/02/2020,0,0,0,0.00,0.00
Andorra43877,,,Andorra,Europe,42.5063,1.5218,,16/02/2020,0,0,0,0.00,0.00
Andorra43878,,,Andorra,Europe,42.5063,1.5218,,17/02/2020,0,0,0,0.00,0.00
Andorra43879,,,Andorra,Europe,42.5063,1.5218,,18/02/2020,0,0,0,0.00,0.00
Andorra43880,,,Andorra,Europe,42.5063,1.5218,,19/02/2020,0,0,0,0.00,0.00
Andorra43881,,,Andorra,Europe,42.5063,1.5218,,20/02/2020,0,0,0,0.00,0.00
Andorra43882,,,Andorra,Europe,42.5063,1.5218,,21/02/2020,0,0,0,0.00,0.00
Andorra43852,,,Andorra,Europe,42.5063,1.5218,,22/01/2020,0,0,0,0.00,0.00
Andorra43883,,,Andorra,Europe,42.5063,1.5218,,22/02/2020,0,0,0,0.00,0.00
Andorra43853,,,Andorra,Europe,42.5063,1.5218,,23/01/2020,0,0,0,0.00,0.00
Andorra43884,,,Andorra,Europe,42.5063,1.5218,,23/02/2020,0,0,0,0.00,0.00
Andorra43854,,,Andorra,Europe,42.5063,1.5218,,24/01/2020,0,0,0,0.00,0.00
Andorra43885,,,Andorra,Europe,42.5063,1.5218,,24/02/2020,0,0,0,0.00,0.00
Andorra43855,,,Andorra,Europe,42.5063,1.5218,,25/01/2020,0,0,0,0.00,0.00
Andorra43886,,,Andorra,Europe,42.5063,1.5218,,25/02/2020,0,0,0,0.00,0.00
Andorra43856,,,Andorra,Europe,42.5063,1.5218,,26/01/2020,0,0,0,0.00,0.00
Andorra43887,,,Andorra,Europe,42.5063,1.5218,,26/02/2020,0,0,0,0.00,0.00
Andorra43857,,,Andorra,Europe,42.5063,1.5218,,27/01/2020,0,0,0,0.00,0.00
Andorra43888,,,Andorra,Europe,42.5063,1.5218,,27/02/2020,0,0,0,0.00,0.00
Andorra43858,,,Andorra,Europe,42.5063,1.5218,,28/01/2020,0,0,0,0.00,0.00
Andorra43889,,,Andorra,Europe,42.5063,1.5218,,28/02/2020,0,0,0,0.00,0.00
Andorra43859,,,Andorra,Europe,42.5063,1.5218,,29/01/2020,0,0,0,0.00,0.00
Andorra43890,,,Andorra,Europe,42.5063,1.5218,,29/02/2020,0,0,0,0.00,0.00
Andorra43860,,,Andorra,Europe,42.5063,1.5218,,30/01/2020,0,0,0,0.00,0.00
Andorra43861,,,Andorra,Europe,42.5063,1.5218,,31/01/2020,0,0,0,0.00,0.00
Argentina43862,,,Argentina,South America,-38.4161,-63.6167,,01/02/2020,0,0,0,0.00,0.00
Argentina43891,,,Argentina,South America,-38.4161,-63.6167,,01/03/2020,0,0,0,0.00,0.00
Argentina43863,,,Argentina,South America,-38.4161,-63.6167,,02/02/2020,0,0,0,0.00,0.00
Argentina43892,,,Argentina,South America,-38.4161,-63.6167,,02/03/2020,0,0,0,0.00,0.00
Argentina43864,,,Argentina,South America,-38.4161,-63.6167,,03/02/2020,0,0,0,0.00,0.00
Argentina43893,,,Argentina,South America,-38.4161,-63.6167,,03/03/2020,1,0,0,0.00,0.00
Argentina43865,,,Argentina,South America,-38.4161,-63.6167,,04/02/2020,0,0,0,0.00,0.00
Argentina43894,,,Argentina,South America,-38.4161,-63.6167,,04/03/2020,1,0,0,0.00,0.00
Argentina43866,,,Argentina,South America,-38.4161,-63.6167,,05/02/2020,0,0,0,0.00,0.00
Argentina43895,,,Argentina,South America,-38.4161,-63.6167,,05/03/2020,1,0,0,0.00,0.00
Argentina43867,,,Argentina,South America,-38.4161,-63.6167,,06/02/2020,0,0,0,0.00,0.00
Argentina43896,,,Argentina,South America,-38.4161,-63.6167,,06/03/2020,2,0,0,0.00,0.00
Argentina43868,,,Argentina,South America,-38.4161,-63.6167,,07/02/2020,0,0,0,0.00,0.00
Argentina43897,,,Argentina,South America,-38.4161,-63.6167,,07/03/2020,8,0,0,0.00,0.00
Argentina43869,,,Argentina,South America,-38.4161,-63.6167,,08/02/2020,0,0,0,0.00,0.00
Argentina43898,,,Argentina,South America,-38.4161,-63.6167,,08/03/2020,12,1,0,0.08,0.00
Argentina43870,,,Argentina,South America,-38.4161,-63.6167,,09/02/2020,0,0,0,0.00,0.00
Argentina43899,,,Argentina,South America,-38.4161,-63.6167,,09/03/2020,12,1,0,0.08,0.00
Argentina43871,,,Argentina,South America,-38.4161,-63.6167,,10/02/2020,0,0,0,0.00,0.00
Argentina43900,,,Argentina,South America,-38.4161,-63.6167,,10/03/2020,17,1,0,0.06,0.00
Argentina43872,,,Argentina,South America,-38.4161,-63.6167,,11/02/2020,0,0,0,0.00,0.00
Argentina43873,,,Argentina,South America,-38.4161,-63.6167,,12/02/2020,0,0,0,0.00,0.00
Argentina43874,,,Argentina,South America,-38.4161,-63.6167,,13/02/2020,0,0,0,0.00,0.00
Argentina43875,,,Argentina,South America,-38.4161,-63.6167,,14/02/2020,0,0,0,0.00,0.00
Argentina43876,,,Argentina,South America,-38.4161,-63.6167,,15/02/2020,0,0,0,0.00,0.00
Argentina43877,,,Argentina,South America,-38.4161,-63.6167,,16/02/2020,0,0,0,0.00,0.00
Argentina43878,,,Argentina,South America,-38.4161,-63.6167,,17/02/2020,0,0,0,0.00,0.00
Argentina43879,,,Argentina,South America,-38.4161,-63.6167,,18/02/2020,0,0,0,0.00,0.00
Argentina43880,,,Argentina,South America,-38.4161,-63.6167,,19/02/2020,0,0,0,0.00,0.00
Argentina43881,,,Argentina,South America,-38.4161,-63.6167,,20/02/2020,0,0,0,0.00,0.00
Argentina43882,,,Argentina,South America,-38.4161,-63.6167,,21/02/2020,0,0,0,0.00,0.00
Argentina43852,,,Argentina,South America,-38.4161,-63.6167,,22/01/2020,0,0,0,0.00,0.00
Argentina43883,,,Argentina,South America,-38.4161,-63.6167,,22/02/2020,0,0,0,0.00,0.00
Argentina43853,,,Argentina,South America,-38.4161,-63.6167,,23/01/2020,0,0,0,0.00,0.00
Argentina43884,,,Argentina,South America,-38.4161,-63.6167,,23/02/2020,0,0,0,0.00,0.00
Argentina43854,,,Argentina,South America,-38.4161,-63.6167,,24/01/2020,0,0,0,0.00,0.00
Argentina43885,,,Argentina,South America,-38.4161,-63.6167,,24/02/2020,0,0,0,0.00,0.00
Argentina43855,,,Argentina,South America,-38.4161,-63.6167,,25/01/2020,0,0,0,0.00,0.00
Argentina43886,,,Argentina,South America,-38.4161,-63.6167,,25/02/2020,0,0,0,0.00,0.00
Argentina43856,,,Argentina,South America,-38.4161,-63.6167,,26/01/2020,0,0,0,0.00,0.00
Argentina43887,,,Argentina,South America,-38.4161,-63.6167,,26/02/2020,0,0,0,0.00,0.00
Argentina43857,,,Argentina,South America,-38.4161,-63.6167,,27/01/2020,0,0,0,0.00,0.00
Argentina43888,,,Argentina,South America,-38.4161,-63.6167,,27/02/2020,0,0,0,0.00,0.00
Argentina43858,,,Argentina,South America,-38.4161,-63.6167,,28/01/2020,0,0,0,0.00,0.00
Argentina43889,,,Argentina,South America,-38.4161,-63.6167,,28/02/2020,0,0,0,0.00,0.00
Argentina43859,,,Argentina,South America,-38.4161,-63.6167,,29/01/2020,0,0,0,0.00,0.00
Argentina43890,,,Argentina,South America,-38.4161,-63.6167,,29/02/2020,0,0,0,0.00,0.00
Argentina43860,,,Argentina,South America,-38.4161,-63.6167,,30/01/2020,0,0,0,0.00,0.00
Argentina43861,,,Argentina,South America,-38.4161,-63.6167,,31/01/2020,0,0,0,0.00,0.00
Armenia43862,,,Armenia,Europe,40.0691,45.0382,,01/02/2020,0,0,0,0.00,0.00
Armenia43891,,,Armenia,Europe,40.0691,45.0382,,01/03/2020,1,0,0,0.00,0.00
Armenia43863,,,Armenia,Europe,40.0691,45.0382,,02/02/2020,0,0,0,0.00,0.00
Armenia43892,,,Armenia,Europe,40.0691,45.0382,,02/03/2020,1,0,0,0.00,0.00
Armenia43864,,,Armenia,Europe,40.0691,45.0382,,03/02/2020,0,0,0,0.00,0.00
Armenia43893,,,Armenia,Europe,40.0691,45.0382,,03/03/2020,1,0,0,0.00,0.00
Armenia43865,,,Armenia,Europe,40.0691,45.0382,,04/02/2020,0,0,0,0.00,0.00
Armenia43894,,,Armenia,Europe,40.0691,45.0382,,04/03/2020,1,0,0,0.00,0.00
Armenia43866,,,Armenia,Europe,40.0691,45.0382,,05/02/2020,0,0,0,0.00,0.00
Armenia43895,,,Armenia,Europe,40.0691,45.0382,,05/03/2020,1,0,0,0.00,0.00
Armenia43867,,,Armenia,Europe,40.0691,45.0382,,06/02/2020,0,0,0,0.00,0.00
Armenia43896,,,Armenia,Europe,40.0691,45.0382,,06/03/2020,1,0,0,0.00,0.00
Armenia43868,,,Armenia,Europe,40.0691,45.0382,,07/02/2020,0,0,0,0.00,0.00
Armenia43897,,,Armenia,Europe,40.0691,45.0382,,07/03/2020,1,0,0,0.00,0.00
Armenia43869,,,Armenia,Europe,40.0691,45.0382,,08/02/2020,0,0,0,0.00,0.00
Armenia43898,,,Armenia,Europe,40.0691,45.0382,,08/03/2020,1,0,0,0.00,0.00
Armenia43870,,,Armenia,Europe,40.0691,45.0382,,09/02/2020,0,0,0,0.00,0.00
Armenia43899,,,Armenia,Europe,40.0691,45.0382,,09/03/2020,1,0,0,0.00,0.00
Armenia43871,,,Armenia,Europe,40.0691,45.0382,,10/02/2020,0,0,0,0.00,0.00
Armenia43900,,,Armenia,Europe,40.0691,45.0382,,10/03/2020,1,0,0,0.00,0.00
Armenia43872,,,Armenia,Europe,40.0691,45.0382,,11/02/2020,0,0,0,0.00,0.00
Armenia43873,,,Armenia,Europe,40.0691,45.0382,,12/02/2020,0,0,0,0.00,0.00
Armenia43874,,,Armenia,Europe,40.0691,45.0382,,13/02/2020,0,0,0,0.00,0.00
Armenia43875,,,Armenia,Europe,40.0691,45.0382,,14/02/2020,0,0,0,0.00,0.00
Armenia43876,,,Armenia,Europe,40.0691,45.0382,,15/02/2020,0,0,0,0.00,0.00
Armenia43877,,,Armenia,Europe,40.0691,45.0382,,16/02/2020,0,0,0,0.00,0.00
Armenia43878,,,Armenia,Europe,40.0691,45.0382,,17/02/2020,0,0,0,0.00,0.00
Armenia43879,,,Armenia,Europe,40.0691,45.0382,,18/02/2020,0,0,0,0.00,0.00
Armenia43880,,,Armenia,Europe,40.0691,45.0382,,19/02/2020,0,0,0,0.00,0.00
Armenia43881,,,Armenia,Europe,40.0691,45.0382,,20/02/2020,0,0,0,0.00,0.00
Armenia43882,,,Armenia,Europe,40.0691,45.0382,,21/02/2020,0,0,0,0.00,0.00
Armenia43852,,,Armenia,Europe,40.0691,45.0382,,22/01/2020,0,0,0,0.00,0.00
Armenia43883,,,Armenia,Europe,40.0691,45.0382,,22/02/2020,0,0,0,0.00,0.00
Armenia43853,,,Armenia,Europe,40.0691,45.0382,,23/01/2020,0,0,0,0.00,0.00
Armenia43884,,,Armenia,Europe,40.0691,45.0382,,23/02/2020,0,0,0,0.00,0.00
Armenia43854,,,Armenia,Europe,40.0691,45.0382,,24/01/2020,0,0,0,0.00,0.00
